BOS	SAS	11/26/21	L	240	88	34	92	37	10	34	29.4	10	15	66.7	12	39	51	20	4	8	11	20	-8
BOS	TOR	11/28/21	W	240	109	34	82	41.5	12	34	35.3	29	31	93.5	12	41	53	24	5	3	18	19	12
BOS	TOR	03/28/22	L	265	112	39	95	41.1	12	40	30	22	28	78.6	16	41	57	23	5	7	17	15	-3
BOS	UTA	12/03/21	L	240	130	47	91	51.6	14	39	35.9	22	22	100	5	25	30	23	9	3	6	22	-7
BOS	WAS	10/30/21	L	290	112	44	107	41.1	2	26	7.7	22	25	88	8	46	54	23	8	10	12	32	-3
BOS	WAS	01/23/22	W	240	116	40	90	44.4	19	39	48.7	17	21	81	11	46	57	26	5	3	13	16	29
BOS	ATL	02/13/22	W	240	105	36	85	42.4	11	38	28.9	22	27	81.5	12	42	54	21	5	6	12	15	10
BOS	ATL	03/01/22	W	240	107	39	83	47	11	35	31.4	18	19	94.7	11	36	47	27	4	8	14	20	9
BOS	BKN	11/24/21	L	240	104	34	91	37.4	11	48	22.9	25	28	89.3	15	30	45	25	6	5	11	24	-19
BOS	BKN	03/06/22	W	240	126	40	83	48.2	17	36	47.2	29	38	76.3	10	27	37	25	9	7	10	19	6
BOS	CHA	01/19/22	L	240	102	39	90	43.3	14	46	30.4	10	13	76.9	8	30	38	27	8	3	14	20	-9
BOS	CHA	02/02/22	W	240	113	42	82	51.2	14	36	38.9	15	17	88.2	6	36	42	31	9	5	19	21	6
BOS	CHI	11/01/21	L	240	114	42	96	43.8	15	33	45.5	15	20	75	13	25	38	20	10	1	9	15	-14
BOS	CHI	01/15/22	W	240	114	44	90	48.9	9	26	34.6	17	19	89.5	17	33	50	27	6	6	11	15	2
BOS	CLE	12/22/21	W	240	111	43	92	46.7	11	30	36.7	14	18	77.8	12	36	48	24	12	5	13	24	10
BOS	DAL	03/13/22	L	240	92	33	88	37.5	9	37	24.3	17	19	89.5	11	34	45	16	8	3	11	12	-3
BOS	DEN	02/11/22	W	240	108	38	96	39.6	10	37	27	22	30	73.3	18	36	54	24	13	8	12	20	6
BOS	DET	02/16/22	L	240	111	42	77	54.5	13	32	40.6	14	18	77.8	2	28	30	29	8	6	17	14	-1
BOS	DET	03/11/22	W	240	114	42	90	46.7	6	32	18.8	24	30	80	13	34	47	23	10	3	9	19	11
BOS	GSW	12/17/21	L	240	107	36	82	43.9	15	41	36.6	20	29	69	11	34	45	20	5	2	16	19	-4
BOS	HOU	11/22/21	W	240	108	39	92	42.4	12	35	34.3	18	19	94.7	11	47	58	19	10	3	15	24	18
BOS	IND	01/10/22	W	265	101	35	88	39.8	8	28	28.6	23	28	82.1	12	41	53	17	10	6	20	19	3
BOS	IND	04/01/22	W	240	128	45	83	54.2	12	33	36.4	26	28	92.9	11	29	40	29	7	4	16	19	5
BOS	LAC	12/29/21	L	240	82	35	101	34.7	4	42	9.5	8	11	72.7	21	29	50	19	8	8	8	16	-9
BOS	LAL	11/19/21	W	240	130	44	88	50	11	30	36.7	31	38	81.6	12	39	51	22	7	2	14	20	22
BOS	MEM	03/03/22	W	240	120	46	89	51.7	16	37	43.2	12	15	80	15	36	51	33	4	7	14	15	13
