HOU	LAL	03/09/22	W	265.0	139.0	52.0	102.0	51.0	17.0	40.0	42.5	18.0	19.0	94.7	10.0	40.0	50.0	25.0	7.0	4.0	20.0	21.0	9.0
HOU	MIN	04/03/22	L	240.0	132.0	48.0	85.0	56.5	16.0	40.0	40.0	20.0	29.0	69.0	11.0	25.0	36.0	28.0	8.0	4.0	24.0	24.0	-7.0
HOU	UTA	03/02/22	L	265.0	127.0	43.0	86.0	50.0	21.0	51.0	41.2	20.0	30.0	66.7	5.0	29.0	34.0	27.0	12.0	3.0	17.0	25.0	-5.0
IND	ATL	03/13/22	L	240.0	128.0	46.0	89.0	51.7	15.0	35.0	42.9	21.0	26.0	80.8	15.0	28.0	43.0	23.0	7.0	4.0	15.0	21.0	-3.0
IND	BKN	04/10/22	L	240.0	126.0	47.0	104.0	45.2	19.0	46.0	41.3	13.0	19.0	68.4	11.0	19.0	30.0	32.0	16.0	1.0	7.0	23.0	-8.0
IND	LAC	01/17/22	L	240.0	133.0	50.0	97.0	51.5	13.0	33.0	39.4	20.0	23.0	87.0	15.0	26.0	41.0	30.0	8.0	4.0	12.0	23.0	-6.0
IND	WAS	10/22/21	L	265.0	134.0	52.0	97.0	53.6	15.0	34.0	44.1	15.0	20.0	75.0	7.0	35.0	42.0	28.0	5.0	6.0	12.0	22.0	-1.0
IND	BOS	02/27/22	W	240.0	128.0	47.0	90.0	52.2	17.0	33.0	51.5	17.0	20.0	85.0	10.0	39.0	49.0	25.0	7.0	5.0	14.0	23.0	21.0
IND	CHA	01/26/22	L	240.0	126.0	44.0	92.0	47.8	10.0	34.0	29.4	28.0	34.0	82.4	17.0	24.0	41.0	33.0	9.0	3.0	20.0	31.0	-32.0
IND	POR	03/20/22	W	240.0	129.0	48.0	84.0	57.1	15.0	35.0	42.9	18.0	21.0	85.7	11.0	30.0	41.0	38.0	10.0	2.0	16.0	19.0	31.0
IND	SAS	11/01/21	W	240.0	131.0	52.0	91.0	57.1	18.0	38.0	47.4	9.0	12.0	75.0	10.0	29.0	39.0	37.0	11.0	4.0	16.0	19.0	13.0
LAC	CHI	03/31/22	L	265.0	130.0	45.0	90.0	50.0	16.0	36.0	44.4	24.0	26.0	92.3	4.0	36.0	40.0	26.0	7.0	5.0	12.0	24.0	-5.0
LAC	DEN	01/19/22	L	265.0	128.0	52.0	97.0	53.6	15.0	39.0	38.5	9.0	12.0	75.0	12.0	35.0	47.0	35.0	6.0	3.0	14.0	24.0	-2.0
LAC	MIL	04/01/22	W	240.0	153.0	56.0	92.0	60.9	23.0	43.0	53.5	18.0	24.0	75.0	8.0	28.0	36.0	34.0	9.0	7.0	10.0	17.0	34.0
LAC	MIN	11/03/21	W	240.0	126.0	47.0	78.0	60.3	21.0	36.0	58.3	11.0	12.0	91.7	3.0	32.0	35.0	33.0	6.0	7.0	21.0	14.0	11.0
LAC	HOU	02/17/22	W	240.0	142.0	51.0	92.0	55.4	18.0	35.0	51.4	22.0	26.0	84.6	12.0	38.0	50.0	34.0	12.0	5.0	18.0	16.0	31.0
LAC	IND	01/17/22	W	240.0	139.0	45.0	82.0	54.9	18.0	36.0	50.0	31.0	36.0	86.1	8.0	29.0	37.0	32.0	7.0	7.0	13.0	18.0	6.0
LAC	LAL	03/03/22	W	240.0	132.0	51.0	93.0	54.8	17.0	27.0	63.0	13.0	15.0	86.7	13.0	33.0	46.0	32.0	10.0	3.0	12.0	22.0	21.0
LAC	MIN	11/13/21	W	240.0	129.0	53.0	99.0	53.5	16.0	40.0	40.0	7.0	9.0	77.8	11.0	46.0	57.0	35.0	6.0	8.0	14.0	17.0	27.0
LAC	OKC	04/10/22	W	240.0	138.0	54.0	97.0	55.7	18.0	35.0	51.4	12.0	14.0	85.7	12.0	45.0	57.0	34.0	4.0	8.0	9.0	11.0	50.0
LAL	CLE	03/21/22	W	240.0	131.0	53.0	94.0	56.4	12.0	32.0	37.5	13.0	16.0	81.3	9.0	32.0	41.0	34.0	7.0	3.0	8.0	19.0	11.0
LAL	DEN	04/10/22	W	265.0	146.0	44.0	94.0	46.8	16.0	43.0	37.2	42.0	47.0	89.4	13.0	37.0	50.0	26.0	4.0	6.0	13.0	24.0	5.0
LAL	HOU	12/28/21	W	240.0	132.0	48.0	92.0	52.2	14.0	34.0	41.2	22.0	29.0	75.9	14.0	34.0	48.0	27.0	8.0	6.0	12.0	23.0	9.0
